msg_published_time msg_received_time uint8_data_size.bytes
1739039388.775 1739039388.866 266948
1739039388.808 1739039389.001 267321
1739039388.841 1739039389.001 265366
1739039388.941 1739039389.002 267078
1739039388.975 1739039389.101 267140
1739039389.008 1739039389.118 267053
1739039389.075 1739039389.184 267183
1739039389.108 1739039389.202 267021
1739039389.175 1739039389.250 266628
1739039389.208 1739039389.331 266698
1739039389.241 1739039389.349 266769
1739039389.308 1739039389.382 266841
1739039389.341 1739039389.431 266612
1739039389.375 1739039389.520 266841
1739039389.408 1739039389.540 266781
1739039389.508 1739039389.567 267031
1739039389.541 1739039389.664 266701
1739039389.575 1739039389.688 266846
1739039389.641 1739039389.712 267102
1739039389.675 1739039389.759 266820
1739039389.708 1739039389.838 266916
1739039389.741 1739039389.857 265375
1739039389.808 1739039389.890 266577
1739039389.841 1739039389.936 266705
1739039389.875 1739039390.030 266650
1739039389.908 1739039390.049 266605
1739039390.008 1739039390.069 266926
1739039390.041 1739039390.174 265055
1739039390.075 1739039390.220 267119
1739039390.141 1739039390.236 267017
1739039390.208 1739039390.302 266940
1739039390.241 1739039390.347 266750
1739039390.275 1739039390.365 265136
1739039390.341 1739039390.440 266852
1739039390.375 1739039390.465 266797
1739039390.408 1739039390.576 265031
1739039390.441 1739039390.598 266943
1739039390.541 1739039390.618 266945
1739039390.575 1739039390.636 266784
1739039390.608 1739039390.732 265048
1739039390.641 1739039390.752 266854
1739039390.708 1739039390.773 266815
1739039390.741 1739039390.868 266729
1739039390.775 1739039390.886 266939
1739039390.841 1739039390.996 266954
1739039390.875 1739039391.017 266928
1739039390.975 1739039391.041 266856
1739039391.008 1739039391.070 266832
1739039391.041 1739039391.148 266980
1739039391.075 1739039391.169 266817
1739039391.108 1739039391.193 266949
1739039391.141 1739039391.280 266845
1739039391.175 1739039391.298 266779
1739039391.275 1739039391.417 266747
1739039391.308 1739039391.434 266802
1739039391.408 1739039391.466 266758
1739039391.441 1739039391.497 266871
1739039391.475 1739039391.565 266860
1739039391.508 1739039391.581 267031
1739039391.541 1739039391.611 265034
1739039391.575 1739039391.658 266946
1739039391.608 1739039391.933 266715
1739039391.641 1739039391.934 266726
1739039391.708 1739039392.067 266782
1739039391.741 1739039392.068 267004
1739039391.775 1739039392.068 266921
1739039391.808 1739039392.068 266832
1739039391.908 1739039392.069 266900
1739039391.941 1739039392.085 266634
1739039392.041 1739039392.101 266695
1739039392.075 1739039392.131 266854
1739039392.108 1739039392.205 267197
1739039392.141 1739039392.251 266724
1739039392.175 1739039392.268 266570
1739039392.241 1739039392.305 266901
1739039392.275 1739039392.376 266773
1739039392.308 1739039392.389 266823
1739039392.341 1739039392.433 265016
1739039392.375 1739039392.528 265212
1739039392.408 1739039392.549 266809
1739039392.508 1739039392.574 266761
1739039392.541 1739039392.673 266731
1739039392.575 1739039392.694 266880
1739039392.641 1739039392.715 266859
1739039392.675 1739039392.811 266661
1739039392.708 1739039392.827 266930
1739039392.775 1739039392.942 266530
1739039392.808 1739039392.975 267046
1739039392.908 1739039392.994 266853
1739039392.941 1739039393.014 266803
1739039392.975 1739039393.085 266795
1739039393.008 1739039393.115 266927
1739039393.041 1739039393.216 266659
1739039393.075 1739039393.237 266971
1739039393.208 1739039393.271 266767
1739039393.241 1739039393.293 266861
1739039393.274 1739039393.369 266924
1739039393.308 1739039393.408 266916
1739039393.374 1739039393.493 266853
1739039393.408 1739039393.512 266981
1739039393.475 1739039393.545 266795
1739039393.508 1739039393.593 266933
1739039393.541 1739039393.680 266951
1739039393.574 1739039393.696 267039
1739039393.674 1739039393.727 266730
1739039393.708 1739039393.819 265015
1739039393.741 1739039393.837 266713
1739039393.808 1739039393.872 266911
1739039393.841 1739039393.948 266974
1739039393.875 1739039393.963 266688
1739039393.941 1739039394.040 266956
1739039393.974 1739039394.115 266788
1739039394.008 1739039394.134 266667
1739039394.108 1739039394.188 266773
1739039394.141 1739039394.188 266560
1739039394.174 1739039394.215 266820
1739039394.208 1739039394.314 266765
1739039394.241 1739039394.332 266953
1739039394.308 1739039394.450 266835
1739039394.341 1739039394.450 266822
1739039394.375 1739039394.473 266667
1739039394.441 1739039394.607 266703
1739039394.475 1739039394.641 267362
1739039394.574 1739039394.652 266784
1739039394.608 1739039394.691 266920
1739039394.641 1739039394.709 266790
1739039394.675 1739039394.816 265348
1739039394.708 1739039394.816 266680
1739039394.741 1739039394.884 265097
1739039394.808 1739039394.955 266791
1739039394.874 1739039394.976 266903
1739039394.941 1739039395.000 266722
1739039394.974 1739039395.033 266682
1739039395.008 1739039395.105 266817
1739039395.041 1739039395.167 266772
1739039395.075 1739039395.167 266799
1739039395.108 1739039395.243 266626
1739039395.141 1739039395.262 266805
1739039395.208 1739039395.303 266838
1739039395.241 1739039395.390 265176
1739039395.275 1739039395.407 266884
1739039395.375 1739039395.434 266842
1739039395.408 1739039395.537 266774
1739039395.441 1739039395.554 266491
1739039395.508 1739039395.578 266783
1739039395.541 1739039395.640 266899
1739039395.574 1739039395.708 266871
1739039395.608 1739039395.779 266917
1739039395.675 1739039395.779 266643
1739039395.741 1739039395.851 266724
1739039395.775 1739039395.867 266633
1739039395.808 1739039395.893 265167
1739039395.841 1739039395.992 266996
1739039395.875 1739039396.008 266578
1739039395.974 1739039396.036 266854
1739039396.008 1739039396.129 266788
1739039396.041 1739039396.171 266626
1739039396.108 1739039396.186 266793
1739039396.141 1739039396.261 266887
1739039396.175 1739039396.279 266843
1739039396.241 1739039396.311 266700
1739039396.275 1739039396.350 266778
1739039396.308 1739039396.441 266712
1739039396.341 1739039396.461 266465
1739039396.408 1739039396.485 266862
1739039396.441 1739039396.581 266771
1739039396.475 1739039396.602 266826
1739039396.541 1739039396.649 266713
1739039396.575 1739039396.720 266784
1739039396.608 1739039396.740 266837
1739039396.708 1739039396.861 266594
1739039396.741 1739039396.862 266679
1739039396.775 1739039396.906 266824
1739039396.841 1739039396.950 266814
1739039396.875 1739039396.965 266705
1739039396.908 1739039397.034 266736
1739039396.941 1739039397.081 264831
1739039397.008 1739039397.101 266701
1739039397.041 1739039397.170 266798
1739039397.075 1739039397.186 266989
1739039397.141 1739039397.261 266391
1739039397.175 1739039397.280 266620
1739039397.241 1739039397.316 266573
1739039397.275 1739039397.403 266710
1739039397.308 1739039397.424 266684
1739039397.375 1739039397.541 266417
1739039397.408 1739039397.556 266718
1739039397.508 1739039397.574 266729
1739039397.541 1739039397.597 266816
1739039397.574 1739039397.681 266929
1739039397.608 1739039397.867 266888
1739039397.641 1739039397.867 266831
1739039397.675 1739039397.868 265098
1739039397.708 1739039397.868 266843
1739039397.741 1739039397.884 266673
1739039397.841 1739039397.907 266793
1739039397.875 1739039397.949 266848
1739039397.908 1739039398.045 266827
1739039397.941 1739039398.068 266822
1739039398.008 1739039398.089 266868
1739039398.041 1739039398.182 266731
1739039398.075 1739039398.205 266711
1739039398.174 1739039398.240 266531
1739039398.208 1739039398.604 266572
1739039398.241 1739039398.605 266607
1739039398.308 1739039398.605 265204
1739039398.341 1739039398.605 266678
1739039398.374 1739039398.606 266861
1739039398.441 1739039398.606 266729
1739039398.475 1739039398.606 266641
1739039398.508 1739039398.618 266568
1739039398.575 1739039398.646 266888
1739039398.608 1739039398.696 266852
1739039398.641 1739039398.748 266788
1739039398.674 1739039398.781 266578
1739039398.708 1739039398.834 266602
1739039398.774 1739039398.916 266594
1739039398.808 1739039398.933 267104
1739039398.908 1739039398.971 266682
1739039398.941 1739039399.051 266832
1739039398.974 1739039399.105 265034
1739039399.041 1739039399.183 266696
1739039399.074 1739039399.204 266759
1739039399.174 1739039399.239 266890
1739039399.208 1739039399.284 266722
1739039399.241 1739039399.284 266668
1739039399.274 1739039399.381 266837
1739039399.341 1739039399.516 266628
1739039399.374 1739039399.533 266771
1739039399.508 1739039399.567 266626
1739039399.541 1739039399.657 266823
1739039399.574 1739039399.674 266762
1739039399.641 1739039399.704 266455
1739039399.675 1739039399.732 266902
1739039399.708 1739039399.802 266633
1739039399.741 1739039399.845 266713
1739039399.774 1739039399.916 266838
1739039399.808 1739039400.008 266828
1739039399.908 1739039400.039 265026
1739039399.975 1739039400.070 266767
1739039400.008 1739039400.089 266725
1739039400.041 1739039400.107 266660
1739039400.075 1739039400.159 266811
1739039400.108 1739039400.182 266817
1739039400.141 1739039400.309 266608
1739039400.175 1739039400.309 266645
1739039400.208 1739039400.346 266770
1739039400.274 1739039400.370 266809
1739039400.341 1739039400.449 266974
1739039400.374 1739039400.467 266757
1739039400.408 1739039400.490 266640
1739039400.441 1739039400.588 266856
1739039400.474 1739039400.612 266502
1739039400.574 1739039400.639 266883
1739039400.608 1739039400.715 266619
1739039400.641 1739039400.733 266594
1739039400.708 1739039400.770 266379
1739039400.741 1739039400.853 266485
1739039400.774 1739039400.869 266683
1739039400.841 1739039400.917 266705
1739039400.875 1739039401.000 266641
1739039400.908 1739039401.018 266663
1739039400.974 1739039401.043 266762
1739039401.008 1739039401.141 266739
1739039401.041 1739039401.180 266673
1739039401.108 1739039401.201 266710
1739039401.141 1739039401.282 266550
1739039401.174 1739039401.303 266625
1739039401.241 1739039401.323 266502
1739039401.274 1739039401.415 266531
1739039401.308 1739039401.470 265100
1739039401.374 1739039401.471 266525
1739039401.441 1739039401.548 266803
1739039401.474 1739039401.566 266566
1739039401.541 1739039401.603 266528
1739039401.574 1739039401.695 266443
1739039401.608 1739039401.737 266524
1739039401.674 1739039401.813 266817
1739039401.708 1739039401.832 266668
1739039401.808 1739039401.868 266639
1739039401.841 1739039401.897 267027
1739039401.874 1739039401.990 266633
1739039401.908 1739039401.990 266803
1739039401.941 1739039402.013 266698
1739039401.974 1739039402.112 266736
1739039402.008 1739039402.128 266604
1739039402.074 1739039402.161 266734
1739039402.108 1739039402.253 266825
1739039402.141 1739039402.276 266363
1739039402.208 1739039402.298 266652
1739039402.241 1739039402.397 264985
1739039402.274 1739039402.413 266395
1739039402.374 1739039402.515 266714
1739039402.408 1739039402.537 266691
1739039402.508 1739039402.568 266791
1739039402.541 1739039402.587 266710
1739039402.574 1739039402.671 266506
1739039402.608 1739039402.689 266628
1739039402.641 1739039402.719 266680
1739039402.674 1739039402.816 266538
1739039402.708 1739039402.833 266812
1739039402.774 1739039402.898 266748
1739039402.808 1739039402.937 266838
1739039402.874 1739039402.965 266817
1739039402.908 1739039403.036 266539
1739039402.941 1739039403.057 266620
1739039403.008 1739039403.103 266496
1739039403.041 1739039403.172 266786
1739039403.074 1739039403.187 266617
1739039403.141 1739039403.239 266924
1739039403.174 1739039403.314 265083
1739039403.208 1739039403.369 266867
1739039403.308 1739039403.369 266392
1739039403.341 1739039403.464 266874
1739039403.374 1739039403.479 266700
1739039403.441 1739039403.505 266524
1739039403.474 1739039403.605 266526
1739039403.508 1739039403.623 266873
1739039403.574 1739039403.682 266702
1739039403.608 1739039403.699 266589
1739039403.674 1739039403.774 266658
1739039403.708 1739039403.789 266727
1739039403.741 1739039403.833 265067
1739039403.774 1739039403.868 266549
1739039403.808 1739039403.969 266792
1739039403.841 1739039403.989 265197
1739039403.941 1739039404.100 266884
1739039403.974 1739039404.122 266775
1739039404.074 1739039404.139 266849
1739039404.108 1739039404.157 265121
1739039404.141 1739039404.247 266745
1739039404.174 1739039404.283 266614
1739039404.208 1739039404.301 266633
1739039404.274 1739039404.337 266647
1739039404.308 1739039404.411 266411
1739039404.341 1739039404.431 266868
1739039404.408 1739039404.471 265102
1739039404.441 1739039404.550 266821
1739039404.474 1739039404.602 266561
1739039404.541 1739039404.622 266668
1739039404.574 1739039404.704 266583
1739039404.608 1739039404.720 266760
1739039404.674 1739039404.747 266550
1739039404.708 1739039404.794 266876
1739039404.741 1739039404.881 266805
1739039404.774 1739039404.899 266407
1739039404.841 1739039404.932 266850
1739039404.874 1739039405.014 264725
1739039404.908 1739039405.034 266769
1739039405.008 1739039405.068 266876
1739039405.041 1739039405.104 266593
1739039405.074 1739039405.202 266890
1739039405.108 1739039405.221 266774
1739039405.174 1739039405.241 266489
1739039405.208 1739039405.338 266824
1739039405.241 1739039405.356 266724
1739039405.308 1739039405.386 266667
1739039405.341 1739039405.483 266654
1739039405.374 1739039405.505 266753
1739039405.441 1739039405.573 266361
1739039405.474 1739039405.591 266514
1739039405.541 1739039405.617 266630
1739039405.574 1739039405.717 266818
1739039405.608 1739039405.733 266929
1739039405.674 1739039405.797 266871
1739039405.708 1739039405.874 266755
1739039405.774 1739039405.904 266708
1739039405.841 1739039405.953 264978
1739039405.874 1739039405.953 264979
1739039405.908 1739039406.012 266636
1739039405.941 1739039406.029 266711
1739039406.008 1739039406.068 266627
1739039406.041 1739039406.165 266754
1739039406.074 1739039406.181 266751
1739039406.141 1739039406.206 266740
1739039406.174 1739039406.260 266643
1739039406.208 1739039406.346 266942
1739039406.241 1739039406.368 266610
1739039406.308 1739039406.401 266561
1739039406.341 1739039406.477 266619
1739039406.374 1739039406.496 266834
1739039406.441 1739039406.532 266620
1739039406.474 1739039406.614 266691
1739039406.508 1739039406.640 266892
1739039406.608 1739039406.666 266715
1739039406.641 1739039406.766 266571
1739039406.674 1739039406.784 266626
1739039406.741 1739039406.807 266715
1739039406.774 1739039406.905 266740
1739039406.808 1739039406.923 264856
1739039406.874 1739039407.036 266622
1739039406.908 1739039407.052 266566
1739039407.008 1739039407.081 266664
1739039407.041 1739039407.102 266623
1739039407.074 1739039407.188 266717
1739039407.108 1739039407.200 266881
1739039407.141 1739039407.232 266718
1739039407.174 1739039407.347 266654
1739039407.208 1739039407.362 266842
1739039407.341 1739039407.400 266365
1739039407.374 1739039407.433 266666
1739039407.408 1739039407.499 266901
1739039407.441 1739039407.542 266374
1739039407.474 1739039407.557 266725
1739039407.508 1739039407.625 266707
1739039407.541 1739039407.646 266639
1739039407.608 1739039407.683 266970
1739039407.641 1739039407.760 266727
1739039407.674 1739039407.777 266497
1739039407.741 1739039407.804 266374
1739039407.774 1739039407.908 266653
1739039407.808 1739039407.937 266560
1739039407.874 1739039407.949 266583
1739039407.908 1739039408.042 266473
1739039407.941 1739039408.081 266477
1739039408.008 1739039408.101 266839
1739039408.074 1739039408.149 266373
1739039408.108 1739039408.231 266948
1739039408.141 1739039408.247 266249
1739039408.208 1739039408.276 266366
1739039408.241 1739039408.368 266435
1739039408.274 1739039408.382 266615
1739039408.341 1739039408.410 266740
1739039408.374 1739039408.513 266643
1739039408.408 1739039408.539 266580
1739039408.474 1739039408.556 266380
1739039408.508 1739039408.603 266857
1739039408.541 1739039408.683 266688
1739039408.574 1739039408.701 266626
1739039408.674 1739039408.744 266566
1739039408.708 1739039408.838 266630
1739039408.741 1739039408.852 266616
1739039408.808 1739039408.876 266837
1739039408.841 1739039408.958 266526
1739039408.874 1739039409.016 266402
1739039408.941 1739039409.028 266767
1739039408.974 1739039409.059 266572
1739039409.008 1739039409.144 266577
1739039409.041 1739039409.171 264894
1739039409.108 1739039409.186 266766
1739039409.141 1739039409.283 266703
1739039409.174 1739039409.300 266635
1739039409.241 1739039409.331 266596
1739039409.274 1739039409.418 266774
1739039409.308 1739039409.433 266977
1739039409.408 1739039409.563 266443
1739039409.441 1739039409.581 266718
1739039409.541 1739039409.606 266652
1739039409.574 1739039409.681 266460
1739039409.641 1739039409.696 264996
1739039409.674 1739039409.737 265061
1739039409.708 1739039409.767 266583
1739039409.741 1739039409.872 265344
1739039409.774 1739039409.887 266707
1739039409.841 1739039409.916 266686
1739039409.874 1739039410.022 266502
1739039409.908 1739039410.049 266755
1739039409.974 1739039410.101 266626
1739039410.008 1739039410.160 266602
1739039410.074 1739039410.186 266717
1739039410.141 1739039410.236 266364
1739039410.174 1739039410.252 266560
1739039410.208 1739039410.298 266686
1739039410.241 1739039410.372 266576
1739039410.274 1739039410.387 264753
1739039410.341 1739039410.436 266455
1739039410.374 1739039410.517 266467
1739039410.408 1739039410.535 264847
1739039410.508 1739039410.570 266430
1739039410.541 1739039410.610 266660
1739039410.574 1739039410.701 266781
1739039410.608 1739039410.748 266616
1739039410.674 1739039410.769 266613
1739039410.741 1739039410.812 266753
1739039410.774 1739039410.881 266456
1739039410.808 1739039410.897 266873
1739039410.874 1739039410.941 266440
1739039410.908 1739039411.028 266481
1739039410.941 1739039411.049 266638
1739039411.008 1739039411.082 266801
1739039411.041 1739039411.168 266361
1739039411.074 1739039411.183 266629
1739039411.141 1739039411.211 266477
1739039411.174 1739039411.348 266978
1739039411.208 1739039411.363 266529
1739039411.341 1739039411.395 266567
1739039411.374 1739039411.472 266603
1739039411.408 1739039411.489 266743
1739039411.441 1739039411.518 264990
1739039411.474 1739039411.533 266705
1739039411.508 1739039411.568 266530
1739039411.541 1739039411.664 266342
1739039411.574 1739039411.685 266469
1739039411.641 1739039411.708 266859
1739039411.674 1739039411.801 267006
1739039411.708 1739039411.824 266569
1739039411.774 1739039411.943 266843
1739039411.808 1739039411.962 266732
1739039411.908 1739039411.985 266445
1739039411.941 1739039412.001 266597
1739039411.974 1739039412.081 266369
1739039412.008 1739039412.097 266621
1739039412.041 1739039412.129 265162
1739039412.074 1739039412.166 266553
1739039412.108 1739039412.267 264833
1739039412.141 1739039412.287 266704
1739039412.241 1739039412.312 266596
1739039412.274 1739039412.410 266341
1739039412.308 1739039412.461 266354
1739039412.374 1739039412.462 266636
1739039412.408 1739039412.539 266491
1739039412.441 1739039412.583 266581
1739039412.508 1739039412.600 266512
1739039412.574 1739039412.701 266341
1739039412.608 1739039412.701 266810
1739039412.641 1739039412.728 264734
1739039412.674 1739039412.818 266431
1739039412.708 1739039412.837 266500
1739039412.808 1739039412.965 266590
1739039412.841 1739039412.993 266491
1739039412.941 1739039413.013 266658
1739039412.974 1739039413.037 266538
1739039413.008 1739039413.050 266675
1739039413.041 1739039413.140 266829
1739039413.074 1739039413.179 266768
1739039413.108 1739039413.200 266533
1739039413.174 1739039413.273 266663
1739039413.208 1739039413.287 266737
1739039413.241 1739039413.316 264871
1739039413.274 1739039413.415 266581
1739039413.308 1739039413.475 266454
1739039413.408 1739039413.475 266660
1739039413.441 1739039413.548 266943
1739039413.474 1739039413.563 266417
1739039413.541 1739039413.696 266482
1739039413.574 1739039413.715 266658
1739039413.674 1739039413.734 266492
1739039413.708 1739039413.817 266520
1739039413.741 1739039413.837 266543
1739039413.808 1739039413.865 264838
1739039413.841 1739039413.884 266502
1739039413.874 1739039413.982 266533
1739039413.908 1739039414.007 266535
1739039413.941 1739039414.118 266653
1739039414.074 1739039414.137 266451
1739039414.108 1739039414.158 266774
1739039414.141 1739039414.248 266706
1739039414.174 1739039414.265 266528
1739039414.241 1739039414.375 266765
1739039414.274 1739039414.389 264894
1739039414.341 1739039414.433 266617
1739039414.408 1739039414.512 266480
1739039414.441 1739039414.530 266431
1739039414.474 1739039414.565 264792
1739039414.508 1739039414.658 266636
1739039414.541 1739039414.685 266551
1739039414.641 1739039414.700 266496
1739039414.674 1739039414.800 266505
1739039414.708 1739039414.820 266406
1739039414.774 1739039414.842 266765
1739039414.808 1739039414.933 266581
1739039414.841 1739039414.978 266615
1739039414.908 1739039415.059 266436
1739039414.974 1739039415.083 266646
1739039415.041 1739039415.106 265008
1739039415.074 1739039415.122 266623
1739039415.108 1739039415.217 266444
1739039415.141 1739039415.230 266794
1739039415.174 1739039415.253 266519
1739039415.208 1739039415.353 266627
1739039415.241 1739039415.369 265102
1739039415.341 1739039415.403 266467
1739039415.374 1739039415.484 266477
1739039415.408 1739039415.537 266528
1739039415.474 1739039415.554 266737
1739039415.508 1739039415.632 266576
1739039415.541 1739039415.650 266512
1739039415.608 1739039415.676 266580
1739039415.641 1739039415.728 266531
1739039415.674 1739039415.814 266714
1739039415.708 1739039415.860 266391
1739039415.774 1739039415.865 266579
1739039415.808 1739039415.958 266570
1739039415.841 1739039415.980 266800
1739039415.941 1739039415.997 266379
1739039415.974 1739039416.095 266303
1739039416.008 1739039416.116 266823
1739039416.074 1739039416.145 266493
1739039416.108 1739039416.180 266687
1739039416.141 1739039416.275 266631
1739039416.174 1739039416.315 266458
1739039416.241 1739039416.331 266778
1739039416.308 1739039416.404 266655
1739039416.341 1739039416.421 266512
1739039416.374 1739039416.449 264953
1739039416.408 1739039416.547 266364
1739039416.441 1739039416.563 266785
1739039416.508 1739039416.593 266780
1739039416.541 1739039416.692 266444
1739039416.574 1739039416.707 266486
1739039416.674 1739039416.734 266685
1739039416.708 1739039416.828 266393
1739039416.741 1739039416.869 266430
1739039416.808 1739039416.949 266494
1739039416.841 1739039416.967 266607
1739039416.941 1739039416.982 266601
1739039416.974 1739039417.015 264799
1739039417.008 1739039417.111 266416
1739039417.041 1739039417.127 266735
1739039417.074 1739039417.150 266465
1739039417.108 1739039417.249 266449
1739039417.141 1739039417.264 266510
1739039417.208 1739039417.289 266609
1739039417.241 1739039417.434 266639
1739039417.274 1739039417.434 266405
1739039417.374 1739039417.449 266694
1739039417.408 1739039417.516 266297
1739039417.441 1739039417.533 266728
1739039417.508 1739039417.568 265023
1739039417.541 1739039417.608 266423
1739039417.574 1739039417.705 266393
1739039417.608 1739039417.721 266714
1739039417.674 1739039417.750 266542
1739039417.708 1739039417.846 266424
1739039417.741 1739039417.861 266541
1739039417.808 1739039417.884 266674
1739039417.841 1739039418.024 266681
1739039417.874 1739039418.049 266522
1739039418.008 1739039418.066 266608
1739039418.041 1739039418.099 266440
1739039418.074 1739039418.162 266730
1739039418.108 1739039418.213 266343
1739039418.141 1739039418.233 265118
1739039418.174 1739039418.290 266333
1739039418.208 1739039418.307 266436
1739039418.274 1739039418.341 266503
1739039418.308 1739039418.436 266576
1739039418.341 1739039418.475 266617
1739039418.408 1739039418.499 266359
1739039418.441 1739039418.574 266702
1739039418.474 1739039418.590 266606
1739039418.541 1739039418.612 266309
1739039418.574 1739039418.716 266606
1739039418.608 1739039418.761 266539
1739039418.741 1739039418.847 266353
1739039418.774 1739039418.867 266522
1739039418.808 1739039418.894 265071
1739039418.841 1739039419.174 266636
1739039418.874 1739039419.175 264836
1739039418.908 1739039419.175 266567
1739039419.008 1739039419.175 266571
1739039419.041 1739039419.175 266410
1739039419.074 1739039419.189 266487
1739039419.141 1739039419.212 266417
1739039419.174 1739039419.304 266402
1739039419.208 1739039419.322 266454
1739039419.274 1739039419.348 266645
1739039419.308 1739039419.432 266488
1739039419.341 1739039419.450 266582
1739039419.408 1739039419.482 266485
1739039419.441 1739039419.583 266537
1739039419.474 1739039419.608 266440
1739039419.541 1739039419.724 266594
1739039419.574 1739039419.724 266224
1739039419.608 1739039419.740 266280
1739039419.708 1739039419.807 266537
1739039419.741 1739039419.829 266595
1739039419.774 1739039419.889 266675
1739039419.808 1739039419.945 266237
1739039419.908 1739039420.036 266671
1739039419.941 1739039420.054 266253
1739039420.008 1739039420.078 266712
1739039420.041 1739039420.115 266498
1739039420.074 1739039420.178 266617
1739039420.108 1739039420.212 266136
1739039420.141 1739039420.313 266588
1739039420.208 1739039420.346 266331
1739039420.274 1739039420.364 266392
1739039420.341 1739039420.448 266495
1739039420.374 1739039420.503 266525
1739039420.441 1739039420.524 266349
1739039420.474 1739039420.588 266379
1739039420.508 1739039420.770 266557
1739039420.574 1739039420.771 266254
1739039420.608 1739039420.771 266379
1739039420.641 1739039420.771 266562
1739039420.674 1739039420.800 266552
1739039420.741 1739039420.816 266396
1739039420.774 1739039420.850 266293
1739039420.808 1739039420.945 266485
1739039420.841 1739039420.962 266499
1739039420.941 1739039421.049 266177
1739039420.974 1739039421.073 266263
1739039421.008 1739039421.144 266572
1739039421.041 1739039421.162 266456
1739039421.108 1739039421.235 266604
1739039421.141 1739039421.255 266597
1739039421.208 1739039421.311 266703
1739039421.241 1739039421.329 266300
1739039421.308 1739039421.370 264839
1739039421.341 1739039421.453 266499
1739039421.374 1739039421.479 266281
1739039421.441 1739039421.515 266373
1739039421.474 1739039421.563 266372
1739039421.508 1739039421.651 266491
1739039421.541 1739039421.668 266432
1739039421.641 1739039421.705 266184
1739039421.674 1739039421.784 266602
1739039421.708 1739039421.805 266516
1739039421.774 1739039421.876 266430
1739039421.808 1739039421.952 266297
1739039421.841 1739039421.972 266485
1739039421.941 1739039421.988 266569
1739039421.974 1739039422.016 266579
1739039422.008 1739039422.104 266305
1739039422.041 1739039422.119 266366
1739039422.074 1739039422.140 265047
1739039422.108 1739039422.249 266354
1739039422.141 1739039422.270 266401
1739039422.208 1739039422.290 266462
1739039422.241 1739039422.382 266643
1739039422.274 1739039422.401 266195
1739039422.374 1739039422.442 266384
1739039422.408 1739039422.516 266665
1739039422.441 1739039422.589 266299
1739039422.508 1739039422.589 266131
1739039422.541 1739039422.649 266548
1739039422.574 1739039422.705 266597
1739039422.641 1739039422.723 264792
1739039422.674 1739039422.784 266181
1739039422.708 1739039422.801 266531
1739039422.774 1739039422.836 266618
1739039422.808 1739039422.937 266570
1739039422.841 1739039422.957 266525
1739039422.908 1739039423.086 266687
1739039422.941 1739039423.086 266393
1739039422.974 1739039423.114 266432
1739039423.041 1739039423.128 266251
1739039423.108 1739039423.216 266303
1739039423.141 1739039423.267 266511
1739039423.241 1739039423.349 266527
1739039423.274 1739039423.367 266473
1739039423.341 1739039423.385 266511
1739039423.374 1739039423.490 264701
1739039423.408 1739039423.547 266402
1739039423.474 1739039423.558 266258
1739039423.508 1739039423.581 266327
1739039423.541 1739039423.677 266251
1739039423.574 1739039423.700 266649
1739039423.641 1739039423.723 266211
1739039423.674 1739039423.816 266137
1739039423.708 1739039423.882 266502
1739039423.774 1739039423.882 266356
1739039423.841 1739039423.948 266373
1739039423.874 1739039423.967 266331
1739039423.941 1739039424.002 266391
1739039423.974 1739039424.097 266328
1739039424.008 1739039424.113 266265
1739039424.074 1739039424.216 266518
1739039424.108 1739039424.232 266335
1739039424.208 1739039424.266 266377
1739039424.241 1739039424.300 266506
1739039424.274 1739039424.414 266383
1739039424.308 1739039424.414 266348
1739039424.341 1739039424.429 266644
1739039424.408 1739039424.516 266414
1739039424.441 1739039424.530 266463
1739039424.474 1739039424.561 266202
1739039424.508 1739039424.697 266419
1739039424.541 1739039424.719 265013
1739039424.674 1739039424.736 266389
1739039424.708 1739039424.763 266210
1739039424.741 1739039424.839 266267
1739039424.774 1739039424.885 266468
1739039424.808 1739039424.905 266174
1739039424.841 1739039424.969 266572
1739039424.874 1739039425.017 266529
1739039424.941 1739039425.017 266675
1739039424.974 1739039425.101 266147
1739039425.008 1739039425.117 266081
1739039425.074 1739039425.152 266385
1739039425.108 1739039425.255 266618
1739039425.141 1739039425.268 266417
1739039425.208 1739039425.391 266298
1739039425.241 1739039425.407 266514
1739039425.374 1739039425.428 266503
1739039425.408 1739039425.514 266481
1739039425.441 1739039425.532 266360
1739039425.508 1739039425.565 266286
1739039425.541 1739039425.606 266205
1739039425.574 1739039425.629 266375
1739039425.608 1739039425.705 266549
1739039425.641 1739039425.725 266436
1739039425.674 1739039425.753 264874
1739039425.708 1739039425.848 266203
1739039425.741 1739039425.983 266384
1739039425.808 1739039425.983 266063
1739039425.841 1739039425.999 266210
1739039425.974 1739039426.032 266246
1739039426.008 1739039426.065 266329
1739039426.041 1739039426.141 266320
1739039426.074 1739039426.165 264778
1739039426.108 1739039426.249 266347
1739039426.141 1739039426.266 266352
1739039426.241 1739039426.304 266165
1739039426.274 1739039426.329 266592
1739039426.308 1739039426.398 266376
1739039426.341 1739039426.415 266345
1739039426.374 1739039426.437 264898
1739039426.408 1739039426.540 266424
1739039426.441 1739039426.558 266257
1739039426.508 1739039426.580 266370
1739039426.541 1739039426.681 266341
1739039426.574 1739039426.704 266420
1739039426.641 1739039426.723 266207
1739039426.674 1739039426.812 266274
1739039426.708 1739039426.861 266082
1739039426.808 1739039426.879 266207
1739039426.841 1739039426.951 266459
1739039426.874 1739039426.965 266388
1739039426.941 1739039427.083 264805
1739039427.041 1739039427.100 266367
