msg_published_time msg_received_time uint8_data_size.bytes
1738936194.655 1738936195.516 264179
1738936194.689 1738936195.556 264142
1738936194.722 1738936195.602 263873
1738936195.589 1738936196.491 264362
1738936195.655 1738936196.536 264020
1738936195.689 1738936196.573 264213
1738936195.722 1738936196.626 264536
1738936195.789 1738936196.660 264164
1738936195.855 1738936196.699 264136
1738936195.955 1738936197.024 263892
1738936195.989 1738936197.062 264044
1738936196.055 1738936197.101 263768
1738936196.122 1738936197.145 264322
1738936196.455 1738936199.203 263671
1738936196.622 1738936199.204 263803
1738936197.889 1738936199.214 264048
1738936198.189 1738936199.217 264421
1738936198.289 1738936199.218 264181
1738936198.322 1738936199.242 264179
1738936198.355 1738936199.287 264073
1738936199.522 1738936200.463 263926
1738936199.689 1738936201.355 264023
1738936199.889 1738936201.393 264032
1738936200.389 1738936201.431 264376
1738936200.422 1738936201.663 264347
1738936200.555 1738936201.699 264322
1738936200.722 1738936201.739 264080
1738936200.755 1738936201.781 264082
1738936200.789 1738936201.819 264263
1738936200.889 1738936201.858 264467
1738936200.922 1738936201.902 264396
1738936201.355 1738936203.070 264215
1738936201.822 1738936203.110 264409
1738936202.222 1738936203.147 264242
1738936202.255 1738936203.185 264507
1738936202.289 1738936203.225 264296
1738936202.322 1738936203.261 263808
1738936202.355 1738936203.299 264344
1738936202.389 1738936203.414 263778
1738936202.489 1738936203.448 264303
1738936202.522 1738936203.496 264104
1738936202.555 1738936203.541 264115
1738936202.622 1738936203.667 263963
1738936202.822 1738936203.707 264317
1738936202.889 1738936203.745 263569
1738936203.022 1738936204.112 264230
1738936203.055 1738936204.151 264390
1738936203.255 1738936204.193 264318
1738936203.322 1738936204.232 264194
1738936203.355 1738936204.271 264263
1738936203.389 1738936204.314 264320
1738936203.422 1738936204.350 264646
1738936203.489 1738936204.400 264262
1738936203.522 1738936204.436 264464
1738936203.689 1738936204.918 263811
1738936203.755 1738936204.956 264671
1738936204.055 1738936204.995 264426
1738936204.089 1738936205.038 264339
1738936204.122 1738936205.093 264472
1738936204.189 1738936205.124 264555
1738936204.222 1738936205.185 264507
1738936204.255 1738936205.202 264177
1738936205.789 1738936207.481 264687
1738936206.555 1738936207.622 264681
1738936206.589 1738936207.673 264638
1738936206.655 1738936207.705 264482
1738936206.822 1738936207.747 264680
1738936206.855 1738936207.786 264622
1738936206.955 1738936207.823 264596
1738936206.989 1738936207.876 264822
1738936207.022 1738936207.905 264913
1738936207.055 1738936207.944 264803
1738936207.089 1738936207.983 264690
1738936207.122 1738936208.026 264785
1738936207.222 1738936208.063 265074
1738936207.255 1738936208.100 264234
1738936207.289 1738936208.140 264649
1738936207.322 1738936208.179 264481
1738936207.422 1738936208.226 264544
1738936207.455 1738936208.265 264781
1738936207.489 1738936208.303 264926
1738936207.522 1738936208.438 264718
1738936207.555 1738936208.477 264406
1738936207.955 1738936209.449 264557
1738936208.855 1738936210.483 261382
1738936208.889 1738936210.522 261017
1738936209.689 1738936212.136 261033
1738936209.989 1738936212.173 261173
1738936211.255 1738936212.352 261360
1738936211.289 1738936212.555 261279
1738936211.389 1738936212.594 261126
1738936211.722 1738936212.903 261262
1738936211.988 1738936213.024 261382
1738936212.022 1738936213.060 261329
1738936212.055 1738936213.101 261276
1738936212.089 1738936213.144 261471
1738936212.122 1738936213.175 261462
